#M1 M2 xsec[pb] uncertainty[pb]
900 250 46.8425743562 2.46734093201
900 300 9.99326737419 0.420900508756
900 350 3.45262380889 0.126774340229
900 400 1.50443570557 0.0499588407718
900 450 0.750475321185 0.0240429039909
900 500 0.415570419382 0.0129838751385
900 550 0.241604371273 0.00741192496287
900 600 0.147166586699 0.00481181552256
900 650 0.0955546053986 0.00322712412206
900 700 0.0630545071451 0.00222178187331
900 750 0.0428823085221 0.00158372306666
900 800 0.029621211466 0.00117665995819
900 850 0.0202812074704 0.000854264088185
900 900 0.0151830860211 0.000656859706161
900 950 0.0107602128142 0.000491735491068
950 1000 0.00775516144545 0.00037254906704
950 1050 0.00587355626668 0.000297477369602
950 1100 0.00424833744405 0.000224051544276
950 1150 0.00309784149088 0.000170708519243
950 1200 0.00244853377871 0.000142423759638
950 1250 0.00180873107216 0.000109340086761
950 1300 0.00141188881677 8.99360215597e-05
950 1350 0.00105855158748 7.04081395071e-05
950 1400 0.00079798077223 5.5430776238e-05
950 1450 0.000631022829455 4.6603656603e-05
950 1500 0.000494752055357 3.85802433e-05
950 200 0 0
950 250 46.8247525468 2.46322613675
950 300 10.0092079197 0.427310506545
950 350 3.46322775828 0.126433316016
950 400 1.50871292362 0.0494134523479
950 450 0.753257480814 0.0240653938967
950 500 0.414962452346 0.0129829411704
950 550 0.241629850136 0.00741098299905
950 600 0.149838975823 0.00482978383213
950 650 0.0943885519003 0.00321167181916
950 700 0.0621485865269 0.00221599509056
950 750 0.0425990448597 0.00156691483011
950 800 0.0292313112113 0.00116444274402
950 850 0.0208321974303 0.000874161957148
950 900 0.0150689272539 0.000650671176498
950 950 0.0108778362339 0.000495614795545
750 1500 0.000495481857041 3.89023315962e-05
